Country Name,Country Code,Year,Adjusted net national income (current US$),Adjusted savings: consumption of fixed capital (current US$),Broad money (% of GDP),CO2 emissions (kg per PPP $ of GDP),Coal rents (% of GDP),Exports of goods and services (% of GDP),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",Forest rents (% of GDP),GDP (current US$),GNI (current US$),Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross national expenditure (% of GDP),Imports of goods and services (% of GDP),"Inflation, GDP deflator (annual %)","International tourism, expenditures (current US$)",Merchandise exports (current US$),Merchandise imports (current US$),Trade (% of GDP),Value Added (% of GDP),Bank assets ratio (% of GDP),Claims on economy (% of GDP),Current Expenditure (% of GDP),Domestic credit (% of GDP),Current rents (% of GDP),Recieved revenue (% of GDP)
"Iran, Islamic Rep.",IRN,2017,341893000000.0,92332853689.0,47.940570829999984,0.48178311192,0.005028121,24.94217685,1.105475516,0.01668421,0.008934928,454013000000.0,454858000000.0,54.474510210000005,73.44067573000001,95.79173416,23.8384608,12.24919524,5345363636.363636,92764000000.0,49499000000.0,84.57540961222222,110.757495328,0.0,6.854213758814813,106.81881849141978,118.73151249703702,35.543146573,29.532200155150004
"Iran, Islamic Rep.",IRN,2018,209001002641.1154,44782115846.76923,47.940570829999984,0.48178311192,0.011686649538461541,22.4919002975,0.6405190185769231,0.03722262984615385,0.02441443488461538,269880435005.7308,270380306789.2308,65.92226897071428,73.81621833392856,97.68935738964286,21.012286216071427,21.43700078957143,5345363636.363636,107900000000.0,49354000000.0,83.45207849697498,115.69581414271428,0.0,6.854213758814813,104.41175902577693,118.73151249703702,48.3215908415,29.822276101750003
Iraq,IRQ,1990,146309000000.0,27437828463.0,32.111801258,0.365152207,0.0,7.698318329,0.000233481,0.13123714521428573,0.001082329,179886000000.0,177193000000.0,34.27952474310527,77.645615755,80.63176747,7.427963488,73.64539029,1401200000.0,10314000000.0,6526000000.0,34.038865105214285,103.681081415,118.18745574266664,-5.869341148933332,100.0494814234127,11.55148796186667,19.25633585,32.79534536442857
Iraq,IRQ,1991,116224551683.8,18517272852.0,32.111801258,0.940193228,0.0,1.290410727,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,23.002178505,80.63176747,2.500730243,111.1264158,1401200000.0,377000000.0,423000000.0,80.80792530771427,103.198937143,118.18745574266664,-5.869341148933332,160.27845624341268,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1992,116224551683.8,18517272852.0,32.111801258,0.897869833,0.0,0.582407539,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,71.28057368500001,80.63176747,1.338738094,104.5007719,1401200000.0,518000000.0,603000000.0,78.93792997071428,102.86912161800001,118.18745574266664,-5.869341148933332,102.9828739724127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1993,116224551683.8,18517272852.0,32.111801258,0.7215838000000001,0.0,0.075548684,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,97.79069748500001,80.63176747,0.469148,114.467668,1401200000.0,457000000.0,533000000.0,77.56148102171427,102.655458517,118.18745574266664,-5.869341148933332,73.8255799034127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1994,116224551683.8,18517272852.0,32.111801258,0.765866552,0.0,0.035565991,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,97.28430882500001,80.63176747,0.064016371,396.4380229,1401200000.0,453000000.0,499000000.0,77.11636669971428,101.48477458400001,118.18745574266664,-5.869341148933332,72.0054894934127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1995,116224551683.8,18517272852.0,32.111801258,0.7656040409999999,0.0,0.005376759,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,89.940005445,80.63176747,0.015622473,295.3676666,117000000.0,496000000.0,665000000.0,77.03778356971428,101.39335132900001,118.18745574266664,-5.869341148933332,79.10450729841271,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1996,116224551683.8,18517272852.0,32.111801258,0.633048339,0.0,0.009161774,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,94.58376719500001,80.63176747,0.017726709,-12.54413884,70000000.0,731000000.0,3532000000.0,77.04367282071428,101.00501550199999,118.18745574266664,-5.869341148933332,74.5711004734127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1997,116224551683.8,18517272852.0,32.111801258,0.504500394,0.0,63.84700895,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,94.604720015,80.63176747,42.34116099,91.49879905,131000000.0,4602000000.0,4419000000.0,183.20495423771428,100.652216657,118.18745574266664,-5.869341148933332,80.63221448841271,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1998,116224551683.8,18517272852.0,32.111801258,0.391940234,0.0,77.89898865,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,84.38518661500001,80.63176747,54.34417187,-15.86076527,14000000.0,5500000000.0,5983000000.0,209.25994483771427,100.861183084,118.18745574266664,-5.869341148933332,99.9653298234127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,1999,116224551683.8,18517272852.0,32.111801258,0.328189023,0.0,77.63488341,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,34.27952474310527,104.324136325,80.63176747,60.67971783,71.14804433,14000000.0,13067000000.0,10917000000.0,215.33138553771425,100.875218463,118.18745574266664,-5.869341148933332,73.64738430341271,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,2000,116224551683.8,18517272852.0,32.111801258,0.317267127,0.0,75.70377422,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,32.06538123,108.477705655,54.5265349,49.63282142,43.67813996,9000000.0,20380000000.0,13210000000.0,202.3533799377143,100.908108145,118.18745574266664,-5.869341148933332,70.0738355034127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,2001,116224551683.8,18517272852.0,32.111801258,0.357484543,0.0,65.27339139,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,49.549522711,98.487628575,78.7915517,61.50686458,-19.5765324,31000000.0,12872000000.0,13120000000.0,203.7970403377143,101.476010086,118.18745574266664,-5.869341148933332,83.9314897934127,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,2002,116224551683.8,18517272852.0,32.111801258,0.386495351,0.0,70.57005152,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,23.587480005,90.279810355,61.80395844,49.19199623,6.653371571,26000000.0,12219000000.0,9817000000.0,196.77883203771427,101.521944533,118.18745574266664,-5.869341148933332,95.73921445341271,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,2003,116224551683.8,18517272852.0,32.111801258,0.5922700670000001,0.0,77.39271888,-0.4917041095000001,0.13123714521428573,0.004813342333333333,152959821018.75,153163902144.1875,31.952862659999997,75.558308445,79.60049306,76.84180641,7.804234387999999,1401200000.0,9711000000.0,9934000000.0,231.25130963771426,101.026588154,118.18745574266664,-5.869341148933332,102.99609385555556,11.55148796186667,90.62886287393334,32.79534536442857
Iraq,IRQ,2004,26722946405.0,6163697630.0,26.96687839,0.468424257,0.0,56.27090853,0.8190477359999999,0.13123714521428573,0.007626043000000002,36627901762.0,36680330189.0,22.285148421000002,71.59053323500001,79.18325851,63.96306859,16.72169981,1401200000.0,17810000000.0,21302000000.0,236.56704978121428,101.76138871,117.625716,5.606988189,121.3558862768889,9.632351993,128.292188259,32.79534536442857
Iraq,IRQ,2005,37709519298.0,8253078179.0,20.24656582,0.432985777,0.0,54.34787058,1.03153064,0.17756019399999998,0.005485599,49954890353.0,50694700136.0,36.002489069999996,92.97271356,79.64820805,61.39466973,32.30692269,627000000.0,23697000000.0,23532000000.0,223.19688485,101.320527381,135.0933612,-3.290898319,109.90288393988888,2.148509534,127.86355407799999,33.845671857999996
Iraq,IRQ,2006,50422586157.0,9310451947.0,20.83972091,0.33193510600000004,0.0,51.03194341,0.587961734,0.468220179,0.005367575,65140293688.0,66035839309.0,36.609320260000004,94.98097028000001,71.75981529,38.61857708,18.00503066,526000000.0,29361000000.0,20892000000.0,175.772484057,101.541217508,94.79931705,-6.652942845,99.72861261388888,0.858072548,123.63814541199999,33.019206708999995
Iraq,IRQ,2007,69973121182.0,12383311448.0,24.50453697,0.200655697,0.0,45.89983908,1.09387601,0.008892386,0.003943037,88840050497.0,90336564673.0,16.098122522,86.70947171,66.61508632,28.19301393,15.01581429,705000000.0,41268000000.0,21516000000.0,151.217415217,101.631062338,152.4124757,-13.78464302,108.67140360166667,-6.2829517720000005,106.093685321,32.425677017999995
Iraq,IRQ,2008,108082000000.0,18094445985.0,23.51811898,0.272548095,0.0,50.32830741,1.4099600140000002,0.025529265,0.004743938,131614000000.0,138651000000.0,29.98854076,107.29679068,63.09568137,30.7272363,30.17540867,813000000.0,61273000000.0,33000000000.0,159.574292305,101.683907095,188.9466964,-19.18213747,97.61736151966666,-11.015682891,105.12271997799999,32.476057389
Iraq,IRQ,2009,93457102215.0,13964708752.0,35.81605997,0.293657154,0.0,39.40011026,1.431387929,0.064391411,0.005649652,111661000000.0,114756000000.0,21.61245508,54.363054160000004,84.60836665,39.28726856,-19.52120051,1221000000.0,41929000000.0,38437000000.0,160.293864791,102.611151511,141.2234315,-13.54748655,129.25168894466665,-2.0586390969999986,73.15422216900001,32.55831408899999
Iraq,IRQ,2010,110689000000.0,17748867210.0,37.88184778,0.292768644,0.0,39.41682921,1.00796494,0.090169618,0.005588776,138517000000.0,140108000000.0,32.07277799,72.6151282,79.23266687,34.08065041,16.58674075,1675000000.0,52483000000.0,43915000000.0,152.256995377,102.269906802,162.2301158,-6.759396149,115.88634821666666,9.539523925000001,84.992503568,32.549753425999995
Iraq,IRQ,2011,144211000000.0,25140456300.0,34.09516415,0.319391704,0.0,44.41752304,1.120863398,0.197039387,0.004276259,185750000000.0,185548000000.0,28.45575903,92.23994706000002,68.10592741,27.75380518,24.68943742,1879000000.0,83226000000.0,47803000000.0,150.219921434,102.82190329,158.37819309999998,-6.348209004,102.13065104666666,10.283536309999999,102.16337414300001,32.542241653999994
Iraq,IRQ,2012,169566000000.0,28354519123.0,30.36182434,0.312583822,0.0,44.44872923,1.559625972,0.224769625,0.004026789,218001000000.0,219060000000.0,28.453922069999997,85.51750489,69.76019931,29.10024907,2.669769383,2363000000.0,94392000000.0,59006000000.0,151.31101182499998,102.72177631599999,115.5778784,-9.88688744,103.77510211488888,9.950982422,97.45715747499999,32.546498965
Iraq,IRQ,2013,181592000000.0,28705290966.0,32.71789338,0.309391587,0.0,39.67819747,-0.995279211,0.096787526,0.003596176,234638000000.0,233648000000.0,53.82507918,58.4984532,96.40439422,36.01297192,0.014952115,3416000000.0,93066000000.0,65104000000.0,151.776648855,102.344669116,99.67928384,-9.876572954,123.0604198098889,11.288277728,91.254559765,32.732027015999996
Iraq,IRQ,2014,179321000000.0,28528748300.0,33.98716228,0.306887573,0.0,41.33845029,-4.336872222,0.102919956,0.004483713,234648000000.0,233547000000.0,58.39868758,58.38287961,95.6,36.94890351,-0.6906074259999999,4394000000.0,88112000000.0,59990000000.0,150.94807572599998,101.826205373,79.76028033,-8.969617186,119.841453741,13.607641586,91.254667151,39.330343715
Iraq,IRQ,2015,140519000000.0,17858849769.0,40.79501559,0.4603477662,0.0,35.34015444,-4.267189132,0.083211935,0.006037065,177499000000.0,176184000000.0,49.59440154,37.165795810000006,105.8944015,41.41776062,-26.1,4966000000.0,57577000000.0,58517000000.0,155.03437345,103.026892368,81.79301404,-3.918351071,138.378290895,27.402522964,70.25971873499999,30.55450154
Iraq,IRQ,2016,136698000000.0,16479510601.0,43.76551913,0.4603477662,0.0,32.10203801,-3.577273919,0.17400605100000002,0.005410364,174879000000.0,173579000000.0,41.55300232,25.74085399,107.8189132,39.92095119,-13.41037334,5027000000.0,47642000000.0,41681000000.0,134.86259547,101.954296194,83.08448398,5.382214536,142.385055534,37.458292824,62.678318948,28.822532894
Iraq,IRQ,2017,148096000000.0,19335328107.0,40.18930543,0.4603477662,0.0,38.06206115,-2.5744725440000003,0.039800883,0.00488282,195473000000.0,193273000000.0,33.46950707,37.80235351,97.5750884,35.63714955,14.63594367,1401200000.0,63314000000.0,51325000000.0,143.76153186,101.95236263848147,80.85539553,5.701423045,136.5584023695238,36.061675625999996,75.951792257,32.979041857999995
Iraq,IRQ,2018,116224551683.8,18517272852.0,35.99140575,0.4603477662,0.0,43.96939722,-2.178630578,0.08402161699999999,0.004813342333333333,224228000000.0,221328000000.0,25.73651062,40.97063251,91.97903673,35.94843396,15.35962874,1401200000.0,89355000000.0,47850000000.0,151.61989001999999,101.95236263848147,81.35219327,-2.513600996,133.13919594474606,24.398205728,90.62886287393334,32.75296697099999
Ireland,IRL,1990,40437921393.0,5318251475.0,0.0,0.646640764,0.000247217,54.64080009,1.2710167959999998,0.737134324,0.056193521,49364679953.0,45844603491.0,40.69062076,49.64781390428571,96.25223428,50.26301423,-0.729184642,5354739130.434783,23743000000.0,20669000000.0,286.3079493521428,113.11896315025001,8.471957554071427,6.637228462722223,149.41549197733693,362.42293812277785,0.599512624,58.128120345
Ireland,IRL,1991,40809795590.0,5638794073.0,0.0,0.617250659,8.67e-06,55.51536877,2.72185995,0.387472681,0.042269641,49847127139.0,46482886678.0,37.21724176000001,48.27518843428572,95.77268297,50.79754481,1.801396307,5354739130.434783,24224000000.0,20771000000.0,288.01587425214285,113.11896315025001,8.471957554071427,6.637228462722223,153.3951785173369,362.42293812277785,0.23804521099999998,58.961254025
Ireland,IRL,1992,45237100021.0,6282980409.0,0.0,0.577154147,4.13e-06,58.33562004,2.575140377,0.382933047,0.044811728,55985505025.0,51544038590.0,33.899942,48.07624245428572,92.93946618,51.07881526,2.812219483,5354739130.434783,28331000000.0,22477000000.0,291.60347315214284,113.11896315025001,8.471957554071427,6.637228462722223,154.6203224593369,362.42293812277785,0.167038948,59.695959534
Ireland,IRL,1993,42603219181.0,5888442780.0,0.0,0.553035661,7.27e-07,63.29119154,2.136354456,0.41922055,0.041715812000000005,52480251773.0,48530385626.0,31.33966462,49.83619064428572,90.01318091,53.17203841,5.1757526480000005,5354739130.434783,28992000000.0,21161000000.0,303.46567766214287,113.11896315025001,8.471957554071427,6.637228462722223,152.7469259203369,362.42293812277785,0.20859219499999998,59.452020525
Ireland,IRL,1994,46429386481.0,6643560680.0,0.0,0.535125802,9.38e-07,67.87876231,1.466478661,0.763941378,0.04257976,57166035571.0,53106473616.0,33.45546355,50.20204649428572,90.69086242,58.4588623,1.694531809,5354739130.434783,33996000000.0,25612000000.0,322.04630596214287,113.11896315025001,8.471957554071427,6.637228462722223,151.7312756213369,362.42293812277785,0.172668414,61.326044967
Ireland,IRL,1995,55257549684.0,7935606201.0,0.0,0.482422151,3.35e-06,73.43206191,2.089677006,1.185831955,0.042478748,69222624369.0,63228535354.0,36.900354539999995,54.463953364285715,88.78515289,62.5082869,3.0339960460000004,2034000000.0,44705000000.0,32340000000.0,338.67764156214287,110.703842496,8.471957554071427,6.637228462722223,146.2033197633369,362.42293812277785,0.153464564,62.026911275
Ireland,IRL,1996,61003672248.0,8629032571.0,0.0,0.468582156,0.0,74.81834834,3.450087922,0.959358137,0.043272716,75880630166.0,69681199597.0,40.30205792,54.72072799428572,90.18426253,63.88538944,2.258055267,2198000000.0,48339000000.0,34320000000.0,339.07365226214284,109.078673964,8.471957554071427,6.637228462722223,143.29942448688234,362.42293812277785,0.182270152,62.767131671
Ireland,IRL,1997,65705747120.0,9109360663.0,0.0,0.438071368,0.0,77.15320268,3.3115934730000003,0.917351437,0.032063919,82826141595.0,74854345750.0,43.29135628,57.88872913428572,88.74715002,65.1686969,3.878425482,2210000000.0,53348000000.0,37748000000.0,343.74347526214285,110.69082906400001,8.471957554071427,6.637228462722223,137.356142909267,362.42293812277785,0.133730473,61.620918745
Ireland,IRL,1998,70922642440.0,9860937742.0,0.0,0.414398136,0.0,84.43393321,12.24958206,4.334666436,0.031003019,90082051923.0,80793989010.0,46.68437797,60.13507482428572,88.39296446,73.54402813,6.526578711,3015000000.0,64330000000.0,43191000000.0,368.7738971621429,113.516911084,8.471957554071427,6.637228462722223,131.93213956288236,362.42293812277785,0.059114253,60.27028249
Ireland,IRL,1999,74944567430.0,11199530827.0,0.0,0.39614329,0.0,86.60770807,18.56559231,6.189881673,0.027193257,98692079267.0,86057714895.0,48.87868536,61.80514420428572,87.27110079,73.53625588,4.358912337,2712000000.0,71239000000.0,46769000000.0,371.15284586214284,112.458795512,8.471957554071427,6.637228462722223,127.75033085188237,362.42293812277785,0.042848824,60.23138701
Ireland,IRL,2000,75549815901.0,11460127385.0,0.0,0.359029904,0.0,94.48951467,25.53856512,4.635524462,0.026452097,99852958356.0,87033519993.0,48.301145700000006,62.53576609428572,86.39684522,80.65050064,6.902780377999999,2626000000.0,77413000000.0,51041000000.0,395.22015056214286,112.03576567,8.471957554071427,6.637228462722223,120.65625924199999,362.42293812277785,0.09653357700000001,59.587168022
Ireland,IRL,2001,80590416533.0,12572912315.0,0.0,0.349910869,0.0,95.32629717,8.771231958,3.724999813,0.021777311,109135000000.0,93209831051.0,48.24421112,63.25674593428572,85.42413741,79.70156012,6.886396642999999,2956000000.0,82835000000.0,50556000000.0,388.6902329621429,114.169759843,8.471957554071427,-1.310280204,122.773371756,248.55098986,0.10412027700000001,55.244463019
Ireland,IRL,2002,92268440800.0,14707640704.0,0.0,0.313564157,0.0,90.47499472,23.03826773,8.616939648999999,0.024594328,127950000000.0,107268000000.0,47.68913402,63.832503814285715,84.65556876,73.29054795,5.24945715,3835000000.0,88265000000.0,52399000000.0,365.1393203621428,115.211924099,8.471957554071427,-0.047072829,123.5741923,255.87580416000003,0.080875765,53.492145893
Ireland,IRL,2003,122250000000.0,19731452638.0,0.0,0.294752583,0.0,80.85204325,13.64144607,3.377946197,0.019929751,164285000000.0,141630000000.0,50.66247061999999,63.63330777428572,86.51324298,65.70021486,3.920139729,4832000000.0,92755000000.0,53886000000.0,327.24952997214285,111.70379911,8.471957554071427,0.333204551,124.972072976,282.24005575,0.058367813000000004,54.42183864200001
Ireland,IRL,2004,142657000000.0,24304681926.0,0.0,0.278041322,0.0,80.53562103,-5.670910936,9.320039911,0.013909613,193871000000.0,167322000000.0,54.20892884,64.27396681428571,87.36328449999998,66.16127004,0.517493105,5291000000.0,104788000000.0,61814000000.0,324.06846515214283,108.848908668,8.471957554071427,-0.401553812,125.160629202,338.270981,0.069630803,56.460285842000005
Ireland,IRL,2005,154851000000.0,28117787667.0,0.0,0.258821159,0.0,79.58366744,22.20716181,43.39315719,0.013177695,211649000000.0,183277000000.0,60.181001269999996,66.91077246,90.24051385,68.69620229,3.116274251,6186000000.0,109657000000.0,68565000000.0,292.19002963,107.13563873,4.328549223,-1.102904525,126.31833912900001,402.1652917,0.057684565,57.923623822
Ireland,IRL,2006,170056000000.0,33158449734.0,0.0,0.228466775,0.0,79.00157087,9.509537295,18.48577619,0.013243524,232083000000.0,203536000000.0,62.853558629999995,66.69339633,92.25500051,70.95739357,3.454218185,6978000000.0,108726000000.0,73118000000.0,290.9689564,106.166437634,4.508042819,-1.860063021,126.86321268799999,461.6123967000001,0.7498440259999999,60.77201272
Ireland,IRL,2007,196220000000.0,37041551289.0,0.0,0.217014345,0.0,80.78241809,22.20480588,20.71884019,0.014138024,269918000000.0,233381000000.0,57.91620264,61.254185220000004,91.59975992,72.51125902,1.210591752,8785000000.0,121543000000.0,83822000000.0,294.60210369999993,106.482451092,4.394678851,-4.237785571,131.586286496,550.0789685999999,0.6180234609999999,59.331663612
Ireland,IRL,2008,200181000000.0,37645873925.0,0.0,0.21627901,0.0,84.11497197,8.467051997,21.1607346,0.012984012,275039000000.0,238176000000.0,49.38104964,50.98715688,92.06723805,75.51018395,-0.317246957,10539000000.0,125719000000.0,83965000000.0,308.55543754,106.533910417,3.746222747,-13.0106636,146.955237901,562.4132282,0.164845128,55.809796439
Ireland,IRL,2009,163489000000.0,33424631172.0,0.0,0.21356665,0.0,93.23670607,22.83984873,23.06871443,0.014632486,236316000000.0,197551000000.0,41.32519796,47.09298395,88.09715723,79.76203157,-4.562212101,7934000000.0,115928000000.0,62704000000.0,328.10247079,109.77115047,5.435206558,-10.84241063,158.801745882,570.9452471,0.110830718,53.006328073999995
Ireland,IRL,2010,154185000000.0,31588878390.0,0.0,0.202878168,0.0,103.0192902,16.99242244,7.572870991,0.018231484,222149000000.0,186119000000.0,34.783492960000004,50.210906789999996,83.61351889,86.40241146,-3.145315633,7178000000.0,116497000000.0,60276000000.0,357.38363271000003,110.151653571,5.323119759,16.55018167,174.114120429,502.0160166,0.25714317,52.97372553
Ireland,IRL,2011,159821000000.0,32968385916.0,0.0,0.17344255600000005,0.0,103.7910206,9.979836073,-0.6413620010000001,0.017997153999999998,237472000000.0,192966000000.0,33.68240688,51.084611769999995,81.81110947,84.96474232,1.4964391419999998,6837000000.0,125740000000.0,66606000000.0,362.36500693,111.70257290999999,6.439533415,16.15962432,153.335261135,461.51957300000004,0.22806131899999998,54.017771299
Ireland,IRL,2012,149378000000.0,32502286395.0,0.0,0.167287712,0.0,104.5096336,18.19817007,9.478718405,0.016626046000000002,224999000000.0,181501000000.0,39.83403031,53.6838862,83.37592714,87.02738387,2.279672431,6001000000.0,116773000000.0,62769000000.0,368.63044189,110.582093875,7.279201755,14.58693082,146.55865817900002,428.4368429,0.151705678,54.753956126000006
Ireland,IRL,2013,166415000000.0,35477138155.0,0.0,0.157380721,0.0,103.6641476,20.94648801,15.75921483,0.017962761,238544000000.0,201604000000.0,37.30613506,59.76174043,80.73643707,84.8574431,1.227542945,6222000000.0,116637000000.0,72134000000.0,366.63207447999997,111.241081743,7.7487761,17.35655233,141.768027548,401.1310029,0.133414671,55.500357758999996
Ireland,IRL,2014,180598000000.0,38246343805.0,0.0,0.14321969,0.0,110.02549679999998,33.58429235,38.10750258,0.017592681000000002,258472000000.0,218817000000.0,42.87594553,65.16020976,81.28130828,91.96484885,-0.110803709,6173000000.0,121057000000.0,82015000000.0,388.27113106,111.595481427,12.69623684,22.08571839,133.293374906,322.06333173999997,0.159267697,55.58919574
Ireland,IRL,2015,161254000000.0,62641553894.0,0.0,0.3480991902,0.0,121.9650386,80.79113738,65.20762657,0.013354907,291500000000.0,223662000000.0,49.77334289,84.87325791,71.00586169,93.17160191,7.789560861,5789000000.0,123361000000.0,76977000000.0,390.08880131999996,127.58715009299999,13.97379448,16.79352662,102.644113057,213.02123777999998,0.09991617100000001,44.638198782
Ireland,IRL,2016,176154000000.0,70605797543.0,0.0,0.3480991902,0.0,120.8153066,26.35067866,34.01235629999999,0.013953805,300523000000.0,246838000000.0,73.04588868,88.96379004,83.50371018,105.2260707,-0.299570334,6216000000.0,130864000000.0,81185000000.0,409.24352111999997,126.599497846,13.52653797,19.62871387,101.949343387,196.50099038,0.185550717,44.840344348
Ireland,IRL,2017,182624000000.0,80982914728.0,0.0,0.3480991902,0.0,121.0425885,17.41185381,0.8824134459999999,0.012906884,334834000000.0,263941000000.0,64.79748796,89.48631021,77.55914816,98.95576009,1.129216071,6612000000.0,137479000000.0,88883000000.0,411.43584447,124.96527067299999,14.3478431,16.40960609,101.20256379126697,172.39005028000003,0.265896958,42.930222538
Ireland,IRL,2018,116853331243.64285,25488746607.214287,0.0,0.3480991902,9.465428571428573e-06,122.3260852,16.87265141,24.67003037,0.02525166728571428,382487000000.0,308237000000.0,47.1725627,93.69832564000001,66.69866191,89.18498915,0.8189471970000001,5354739130.434783,164643000000.0,105789000000.0,394.85355049000003,125.921515615,14.85966214,12.37878786,99.20931263972152,154.38087756,0.19817850614285715,42.604595592
Israel,ISR,1990,48980301173.0,7886714362.0,62.45037964,0.5133925739999999,0.0,29.695437899999995,0.255883288,0.33790150700000005,0.004613355,59011278706.0,56893295903.0,39.80132068,36.57229008,104.22567159999998,34.62837521,15.93206614,4669304347.826087,12080000000.0,16794000000.0,129.3346057,103.93770758741667,21.838287438915035,38.5459764,190.73817743981283,196.95732504,0.011971389,63.75759254500001
Israel,ISR,1991,57159365155.0,8580992171.0,56.81138943,0.466804295,0.0,25.47998811,0.511560303,0.489949249,0.0034965020000000003,67558017658.0,65769669212.0,50.59827034,41.92727943,107.8810317,33.35450601,20.12976969,4669304347.826087,11921000000.0,18658000000.0,118.67639210000002,103.93770758741667,21.838287438915035,30.25803453,178.97241383181284,182.18275784,0.007475182000000001,47.234277268
Israel,ISR,1992,64084208579.0,9290475537.0,59.50027794,0.493094266,0.0,26.01533914,0.778366957,0.7664632990000001,0.00309641,75607012222.0,73407209386.0,50.20468334,44.28424158,105.8502135,31.97292841,12.05812783,4669304347.826087,13119000000.0,20253000000.0,117.14640471000001,103.93770758741667,21.838287438915035,24.5651585,179.93944912581284,176.38772709,0.006653571,62.22935102700001
Israel,ISR,1993,64084179143.0,9632316814.0,62.74257998,0.487336216,0.0,27.73816655,0.796068676,0.809887028,0.002532036,75985906529.0,73748756016.0,50.26480056,41.21779175,107.9388505,35.63582474,11.09024753,4669304347.826087,14826000000.0,22624000000.0,128.93114824,103.93770758741667,21.838287438915035,18.43727992,180.7314485818128,188.3524039,0.006131953000000001,62.84152615000001
Israel,ISR,1994,72874314687.0,10765779763.0,64.66087482,0.476929299,0.0,27.74384353,0.511450524,0.858903325,0.001791829,86342662574.0,83676021321.0,50.18387357,39.58012341,107.6185487,35.39237802,12.53792946,4669304347.826087,16884000000.0,25237000000.0,128.32925397000002,103.93770758741667,21.838287438915035,13.69209282,178.88651875181284,191.72199266,0.0034113589999999997,63.40396697999999
Israel,ISR,1995,85255968972.0,12426153400.0,67.66540917,0.462635129,0.0,27.46579002,1.345123847,0.817055898,0.002403871,100385000000.0,97724156809.0,50.71697193,39.08280403,107.7829483,35.24874526,9.069239085,2626000000.0,19046000000.0,29579000000.0,127.36615027,103.976051723,21.838287438915035,11.50171523,179.26170941827115,195.22281347,0.003961468,62.95196066
Israel,ISR,1996,93301820805.0,13697268596.0,72.81951134,0.44945577,0.0,27.05129654,1.27013886,0.7410279759999999,0.002444363,109996000000.0,106672000000.0,51.176515710000004,39.97343041,107.16231609999998,34.21360939,10.57356697,2849000000.0,20610000000.0,31620000000.0,124.42638135,103.98061115899999,21.838287438915035,11.17815259,178.60367926763482,199.03809406,0.005185983999999999,61.741732225999996
Israel,ISR,1997,96545779640.0,14452543419.0,74.28356587,0.447117309,0.0,27.89262451,1.4245032009999998,0.8044981659999999,0.002390714,114693000000.0,110802000000.0,49.13359502,42.27179134,104.6903337,32.58348103,8.427915627,2952000000.0,22503000000.0,30782000000.0,122.80095423,104.499835546,21.838287438915035,5.974239522,175.96415165563482,199.25486124999998,0.005899162,63.48114787
Israel,ISR,1998,97074168357.0,14925158514.0,79.81640171,0.433607001,0.0,28.58589655,1.498626185,0.969785553,0.002009319,115933000000.0,112032000000.0,45.59286222,42.97010732,102.6060269,31.19191924,7.160899089,3233000000.0,22993000000.0,29342000000.0,121.61050768,105.334676243,21.838287438915035,2.814783915,175.13795531717648,209.43997439,0.003518737,62.109438528
